age,workclass,population.weight,education,years.of.education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
19,Private,12.081478340757048,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,60,United-States,<=50K
24,Private,12.283635357477964,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
30,Private,10.211266326687031,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,<=50K
57,State-gov,11.13940950383547,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50,United-States,<=50K
22,State-gov,12.094129400058037,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,20,United-States,<=50K
57,Private,12.375583325674889,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40,United-States,>50K
46,State-gov,12.520050922180534,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,<=50K
67,Private,12.671484498689402,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,35,United-States,<=50K
35,Private,13.021306919321008,HS-grad,9,Never-married,Craft-repair,Unmarried,Black,Female,0.0,0.0,40,United-States,<=50K
47,Private,11.535850662944606,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
39,Private,12.846217176850791,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
50,Private,9.956838728033123,Some-college,10,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,40,Philippines,<=50K
58,Self-emp-not-inc,12.262207202073744,12th,8,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,52,United-States,<=50K
36,Private,11.35361315347912,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,30,United-States,>50K
45,Private,10.745205588904774,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,36,England,>50K
54,Private,10.893660516800988,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,>50K
26,Private,11.989209332173115,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,30,United-States,<=50K
60,Private,10.8913172451926,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,>50K
26,Private,12.647252327462331,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,35,United-States,<=50K
32,Private,12.836902835525208,11th,7,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,40,United-States,<=50K
38,Local-gov,11.58537635062847,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
48,Self-emp-not-inc,10.979922396259534,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70,United-States,>50K
37,Private,11.159687465109705,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40,Philippines,<=50K
44,Private,11.899595038494066,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,<=50K
31,Private,12.075673485197557,HS-grad,9,Never-married,Other-service,Not-in-family,Other,Female,0.0,0.0,35,United-States,<=50K
61,Self-emp-not-inc,12.002578523503418,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35,United-States,>50K
51,Private,11.744124483710355,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
36,State-gov,12.210587438497306,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,Black,Female,0.0,0.0,21,Haiti,<=50K
67,Local-gov,12.464482949542267,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,24,United-States,<=50K
40,State-gov,12.754107345078436,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,>50K
27,Private,11.758198346471644,5th-6th,3,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,35,Mexico,<=50K
37,Private,12.913428404457402,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Mexico,<=50K
57,Private,12.077915357928772,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,>50K
27,Private,12.557422938642906,10th,6,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
34,Self-emp-inc,12.076886086147141,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,>50K
52,Private,11.976621744641298,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,0.0,0.0,38,United-States,<=50K
42,Private,12.560479519341298,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,>50K
55,Self-emp-not-inc,10.875950656715467,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,10,United-States,<=50K
71,Self-emp-inc,11.804265837674237,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20,United-States,>50K
33,Private,12.391572479579185,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40,United-States,<=50K
30,Private,10.572726188044397,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,<=50K
35,Private,11.689170262270553,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55,United-States,>50K
59,Private,11.873204904901073,10th,6,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40,United-States,<=50K
19,Private,12.686713251022281,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20,United-States,<=50K
36,Self-emp-not-inc,11.820623377280892,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30,United-States,<=50K
26,Self-emp-not-inc,12.00267044512498,HS-grad,9,Never-married,Sales,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
34,Local-gov,12.219630323462239,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,<=50K
41,Private,12.952457229472536,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40,United-States,>50K
26,Private,12.26339299070298,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
47,Private,12.200567520095682,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48,United-States,<=50K
18,Private,12.276614982641687,Some-college,10,Never-married,Sales,Own-child,White,Male,0.0,0.0,16,United-States,<=50K
55,Self-emp-not-inc,12.09913310609243,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,18,United-States,<=50K
44,Private,11.611466782658045,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
43,Private,12.124748700756145,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
62,Private,12.518892353486159,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,Cuba,<=50K
44,Private,13.00141759553478,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40,United-States,<=50K
39,Private,11.18027392020147,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
50,Self-emp-inc,11.983878643251552,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,>50K
35,Private,11.589812429288664,11th,7,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45,United-States,<=50K
52,Private,11.455211602779755,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,<=50K
46,Private,11.511284118698104,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,>50K
43,Private,11.335675028284077,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Male,0.0,0.0,50,United-States,<=50K
20,Private,12.101006530976534,Some-college,10,Never-married,Sales,Own-child,White,Male,0.0,0.0,20,United-States,<=50K
47,Private,12.048523698126761,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40,Italy,>50K
43,Private,10.543708527286668,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,50,United-States,<=50K
24,Private,10.557270009573797,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
27,Federal-gov,11.760254183072794,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,<=50K
32,Private,12.950141051268504,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
37,Private,12.024220978320814,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,12,United-States,<=50K
26,Private,12.383251836328398,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,60,United-States,<=50K
50,Private,11.853624470490573,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40,United-States,<=50K
20,Self-emp-not-inc,12.261824236925984,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,80,United-States,<=50K
43,Private,10.586129748450926,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,45,United-States,<=50K
53,Private,11.674168080325511,9th,5,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,36,Canada,<=50K
44,Private,11.885598750253402,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,>50K
25,Private,10.25839593702714,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
19,Private,12.834889283323546,HS-grad,9,Never-married,Sales,Own-child,White,Male,0.0,0.0,50,United-States,<=50K
44,Private,11.928373906687295,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,<=50K
49,Private,10.380125376764875,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,43,United-States,<=50K
35,Private,11.724862456706273,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,<=50K
44,Private,12.21882103835234,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,45,United-States,<=50K
54,Private,12.08913425306228,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,<=50K
37,Private,12.45575685684029,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,35,United-States,<=50K
18,Private,10.741773498762312,Some-college,10,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15,United-States,<=50K
24,Private,12.494730491759839,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,<=50K
29,Private,11.626539823754392,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,50,United-States,<=50K
22,Private,12.838083510880947,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35,United-States,<=50K
35,Private,12.036576490529969,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
56,Private,12.141470122344515,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48,United-States,>50K
32,Private,11.975306364895406,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
24,Private,11.115770729857758,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,45,China,<=50K
73,Private,12.496534600525615,HS-grad,9,Widowed,Sales,Other-relative,White,Female,0.0,0.0,15,United-States,<=50K
49,Private,11.565944768945865,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,39,United-States,<=50K
38,Private,11.962273478228346,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,>50K
31,Private,11.909020140718255,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40,United-States,<=50K
39,Private,9.899228495615745,Some-college,10,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,<=50K
42,Private,12.158813309045913,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
41,Private,12.36288834247116,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,45,China,>50K
35,Private,10.321605606767609,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,>50K
38,Private,12.13923815734295,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45,United-States,<=50K
31,Private,12.81397506952548,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
51,Local-gov,11.524063209380685,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,70,United-States,<=50K
38,Private,11.368500668367409,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,48,United-States,>50K
40,Local-gov,12.296808743791651,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,42,United-States,>50K
21,Private,10.96322040314332,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,30,United-States,<=50K
44,Private,12.623209374498739,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
55,Private,12.201401753880276,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,>50K
29,Private,12.418947655367585,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,45,United-States,<=50K
49,Private,12.133926593705377,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50,United-States,>50K
31,Private,11.25977363541527,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,42,United-States,<=50K
46,Private,10.94169498690382,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40,United-States,<=50K
26,Private,12.65771498325609,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0.0,0.0,40,United-States,<=50K
35,Private,12.38737701850136,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,38,United-States,<=50K
27,Private,12.841805202960785,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
26,Private,12.593013908351804,Bachelors,13,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,40,United-States,<=50K
57,Local-gov,10.864139608109037,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,72,United-States,<=50K
30,Private,11.67813477215422,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,>50K
45,Private,11.50168249902418,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,32,United-States,<=50K
50,Private,12.190776249904182,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,30,United-States,<=50K
38,Private,12.025683220966009,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
43,Self-emp-not-inc,12.172826051736537,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60,United-States,<=50K
42,Private,12.113644807784068,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,55,United-States,<=50K
32,Private,13.1158300818308,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
20,Private,11.949772954307061,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
27,Private,12.298524197895086,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35,United-States,<=50K
45,Private,11.504691660043125,11th,7,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
40,Private,12.323460047378267,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
38,Private,12.626925420565644,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,60,United-States,<=50K
37,Private,12.764802326703219,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
60,Private,11.579190619617865,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
53,Self-emp-not-inc,12.187547102414738,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,45,United-States,>50K
25,Private,12.039569318263213,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
47,Self-emp-not-inc,12.001045251200582,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,60,Japan,<=50K
40,Self-emp-not-inc,10.435232826554623,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,70,United-States,<=50K
51,State-gov,12.029645681438486,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
19,Private,12.19291141525235,Some-college,10,Never-married,Other-service,Own-child,White,Female,0.0,0.0,10,United-States,<=50K
42,Private,12.436374514842695,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50,United-States,>50K
65,Private,12.491559810934886,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
41,Private,12.015577778047058,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
28,Private,12.282450183127885,10th,6,Never-married,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,45,United-States,<=50K
24,Private,12.338963207866822,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0.0,0.0,40,United-States,<=50K
32,Private,12.183709442756905,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
29,Private,10.86283777387073,HS-grad,9,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
17,Private,11.975167803165935,10th,6,Never-married,Sales,Own-child,White,Female,0.0,0.0,20,United-States,<=50K
49,Private,12.0424884429481,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,40,United-States,>50K
31,Private,12.572173030116062,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
23,Private,12.24311309902837,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
17,Private,12.338739914907721,10th,6,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,30,United-States,<=50K
37,Private,12.517047570877859,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,<=50K
29,Private,12.120100728115206,10th,6,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
39,Private,12.381772326015241,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,>50K
